編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPOMLSJJIIGFAO68DA,25,90.57,住宅,鋼筋混凝土造,87年4月10日,十二層,七層 陽台,全筆移轉
RPVNMLKLJIIGFAO58DA,42,74.54,住家用,鋼筋混凝土造,70年12月28日,五層,三層 陽台,全筆移轉
RPPOMLSJJIIGFAO68DA,25,.30,店舖,鋼筋混凝土造,87年4月10日,十二層,一層 陽台,持分移轉
RPPOMLSJJIIGFAO68DA,25,.19,店舖,鋼筋混凝土造,87年4月10日,十二層,一層 陽台,持分移轉
RPPOMLSJJIIGFAO68DA,25,17.05,住家用、突出物、梯間,鋼筋混凝土造,87年4月10日,十二層,,持分移轉
RPPOMLSJJIIGFAO68DA,25,.06,住家用、突出物、梯間,鋼筋混凝土造,87年4月10日,十二層,,持分移轉
RPPOMLSJJIIGFAO68DA,25,.04,住家用、突出物、梯間,鋼筋混凝土造,87年4月10日,十二層,,持分移轉
RPPOMLSJJIIGFAO68DA,25,22.62,住家用、地下室、夾層,鋼筋混凝土造,87年4月10日,十二層,,持分移轉
RPPOMLSJJIIGFAO68DA,25,.06,住家用、地下室、夾層,鋼筋混凝土造,87年4月10日,十二層,,持分移轉
RPPOMLSJJIIGFAO68DA,25,.08,住家用、地下室、夾層,鋼筋混凝土造,87年4月10日,十二層,,持分移轉
RPQNMLRKJIIGFAO68DA,,52.84,集合住宅,鋼筋混凝土造,112年5月30日,二十九層,十一層 陽台 雨遮,全筆移轉
RPQNMLRKJIIGFAO68DA,,56.89,共有部分,鋼筋混凝土造,112年5月30日,二十九層,,持分移轉
RPVNMLNKIIIGFAO68DA,,292.13,店舖、辦公室,鋼筋混凝土造,112年6月30日,二十層,一層 二層 陽台,全筆移轉
RPOPMLOJIIIGFAO18DA,32,94.19,住家用,鋼筋混凝土造,80年7月1日,七層,七層 陽台,全筆移轉
RPVNMLNKIIIGFAO68DA,,146.68,共有部分,鋼筋混凝土造,112年6月30日,二十層,,持分移轉
RPOPMLOJIIIGFAO18DA,32,12.71,共有部分,鋼筋混凝土造,80年7月1日,七層,,持分移轉
RPOPMLOJIIIGFAO18DA,32,22.67,住家用,鋼筋混凝土造,80年7月1日,七層,地下層,持分移轉
RPOPMLOJIIIGFAO18DA,32,7.49,共有部分,鋼筋混凝土造,80年7月1日,七層,,持分移轉
RPVOMLRKIIIGFAO56DA,8,308.32,停車空間、店舖、集合住宅、梯間,鋼筋混凝土造,105年1月21日,五層,一層 二層 三層 四層 五層 陽台 雨遮 屋簷 見其他登記事項,全筆移轉
RPUQMLNJJIIGFAO88DA,20,113.73,集合住宅,鋼筋混凝土造,93年2月15日,十一層,二層 陽台,全筆移轉
RPUQMLNJJIIGFAO88DA,20,62.61,防空避難室兼停車空間、社區辦公室、台電配電室,鋼筋混凝土造,93年2月15日,十一層,,持分移轉
RPQOMLLLJIIGFAO28DA,26,88.65,住家用,鋼筋混凝土造,86年10月30日,八層,七層 陽台,全筆移轉
RPQOMLLLJIIGFAO28DA,26,26.85,避難室兼停車空間,鋼筋混凝土造,86年10月30日,八層,,持分移轉
RPQOMLLLJIIGFAO28DA,26,12.27,梯間,鋼筋混凝土造,86年10月30日,八層,,持分移轉
RPQOMLOKJIIGFAO48DA,29,84.38,住家用,鋼筋混凝土造,84年1月16日,十三層,三層 陽台,全筆移轉
RPVNMLMLIIIGFAO68DA,29,80.75,住家用,鋼筋混凝土造,83年7月12日,十二層,十一層 陽台,全筆移轉
RPVNMLMLIIIGFAO68DA,29,14.36,共有部分,鋼筋混凝土造,83年7月12日,十二層,,持分移轉
RPQOMLOKJIIGFAO48DA,29,1.48,住家用,鋼筋混凝土造,84年1月16日,十三層,十三層 陽台,持分移轉
RPQOMLOKJIIGFAO48DA,29,23.06,共有部分,鋼筋混凝土造,84年1月16日,十三層,,持分移轉
RPQOMLOKJIIGFAO48DA,29,.37,共有部分,鋼筋混凝土造,84年1月16日,十三層,,持分移轉
RPQOMLPKJIIGFAO58DA,,83.75,住家用,鋼筋混凝土造,,五層,五層 陽台,全筆移轉
RPQOMLPKJIIGFAO58DA,,5.34,共有部分,鋼筋混凝土造,,五層,,持分移轉
RPQOMLPKJIIGFAO58DA,,8.66,共有部分,鋼筋混凝土造,,五層,,持分移轉
RPWOMLRKJIIGFAO76DA,22,52.78,住家用,鋼筋混凝土造,90年6月1日,五層,四層 陽台,全筆移轉
RPWOMLRKJIIGFAO76DA,22,5.89,樓梯間、水塔,鋼筋混凝土造,90年6月1日,五層,,持分移轉
RPWOMLRKJIIGFAO76DA,22,.08,警衛室,鋼筋混凝土造,90年5月15日,五層,一層,持分移轉
RPQNMLLLJIIGFAO28EA,29,86.53,住家用,鋼筋混凝土造,83年10月26日,六層,二層 陽台,全筆移轉
RPQNMLLLJIIGFAO28EA,29,11.69,共有部分,鋼筋混凝土造,83年10月26日,六層,,持分移轉
RPQNMLLLJIIGFAO28EA,29,27.17,共有部分,鋼筋混凝土造,83年10月26日,六層,,持分移轉
RPRNMLLLJIIGFAO38EA,29,86.53,住家用,鋼筋混凝土造,83年10月26日,六層,二層 陽台,全筆移轉
RPRNMLLLJIIGFAO38EA,29,11.69,共有部分,鋼筋混凝土造,83年10月26日,六層,,持分移轉
RPRNMLLLJIIGFAO38EA,29,27.17,共有部分,鋼筋混凝土造,83年10月26日,六層,,持分移轉
RPPNMLLLJIIGFAO08DA,,72.10,住家用,鋼筋混凝土造,,八層,六層 陽台,全筆移轉
RPPNMLLLJIIGFAO08DA,,18.88,共有部分,鋼筋混凝土造,,八層,,持分移轉
RPPNMLLLJIIGFAO18EA,34,174.86,住家用,鋼筋混凝土造,78年11月7日,四層,一層 二層 三層 四層 陽台,全筆移轉
