鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
新豐鄉,建物,新竹縣新豐鄉員山１３１之１３２號二樓,0.0,,山坡地保育區,丙種建築用地,1120829,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100401,70.05,2,2,1,有,有,有,22000,314,,0.0,0,水電瓦斯費及每月管理費1571元由承租人另外負擔。,RPRNMLLMQHIGFDJ88CC,,,,,,
竹北市,租賃房屋,新竹縣竹北市台元街３８號７F~２,0.0,,,,1120830,土地0建物1車位0,七層,8,廠辦,工業用,鋼筋混凝土造,0960607,211.78,0,0,0,無,有,無,62000,293,,0.0,0,租金總額含稅；,RPSNMLLJRHIGFBJ58CC,,有,,,,
竹東鎮,租賃房屋,新竹縣竹東鎮三重一路４６號六樓,24.34,住,,,1120805,土地2建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820106,119.27000000000001,3,2,2,有,有,有,22000,184,,0.0,0,,RPPNMLLJRHIGFCJ38CC,,有,,,,
竹北市,租賃房屋,新竹縣竹北市中華路３２９-１號,78.47,住,,,1120905,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0991105,184.48,2,2,4,有,無,無,33000,179,,0.0,0,租金總額含稅；租賃期間有約定不同租金第二年起租金為每月35000元整含稅。；,RPPNMLLJRHIGFBJ38DC,,無,,,,
竹北市,租賃房屋+車位,新竹縣竹北市光明六路東二段３４３號,0.0,,,,1120815,土地0建物1車位2,見其他登記事項,22,店面(店鋪),住家用,鋼筋混凝土造,0930304,167.25,0,0,0,無,有,無,45000,269,坡道平面,0.0,0,租金總額含稅；,RPPNMLMJRHIGFBJ38CC,,有,,,,
竹北市,租賃房屋+車位,新竹縣竹北市自強南路５９巷１號６樓之８,10.86,住,,,1120807,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930611,54.550000000000004,1,1,1,有,有,有,15500,284,坡道平面,0.0,0,,RPPNMLOJRHIGFBJ58CC,,有,,,,
湖口鄉,租賃房屋,新竹縣湖口鄉中山路一段１３３巷３５弄７號,72.0,,特定農業區,甲種建築用地,1120815,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,,97.6,3,2,2,有,無,有,24000,246,,0.0,0,,RPPNMLOJRHIGFDJ78CC,,無,,,,
竹北市,租賃房屋+車位,新竹縣竹北市嘉豐六路一段１３２號,0.0,住,,,1120823,土地1建物1車位1,一層,14,店面(店鋪),商業用,鋼筋混凝土造,0961207,229.01,2,2,1,有,有,有,85000,371,坡道平面,0.0,0,,RPPNMLRJRHIGFBJ88CC,,有,,,,
新埔鎮,租賃房屋+車位,新竹縣新埔鎮文山一街３巷８號,78.99,,鄉村區,乙種建築用地,1120809,土地3建物1車位1,全,5,透天厝,停車空間、樓梯間、集合住宅,鋼筋混凝土造,1110810,229.28,5,2,3,有,無,有,55000,240,一樓平面,0.0,0,未租賃車位，建物登記含有車位面積；,RPQNMLRJRHIGFBJ98CC,,無,,,,
湖口鄉,租賃房屋+車位,新竹縣湖口鄉國光街３５巷３號三樓,17.25,住,,,1120816,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830616,140.39,3,2,2,有,有,無,12000,85,坡道平面,0.0,0,,RPPNMLSJRHIGFDJ56CC,,有,,,,
湖口鄉,租賃房屋,新竹縣湖口鄉中山路二段１７５號３樓,0.0,,,,1120908,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,,19.49,3,3,3,有,無,有,17000,872,,0.0,0,,RPQNMLSJRHIGFDJ66CC,,無,,,,
竹東鎮,租賃房屋,新竹縣竹東鎮中興路二段２２１巷４３號,58.0,,特定農業區,甲種建築用地,1120901,土地1建物1車位0,全,2,透天厝,住商用,加強磚造,,105.76,8,1,8,有,無,無,40000,378,,0.0,0,,RPPNMLLKRHIGFCJ48CC,,無,,,,
湖口鄉,租賃房屋,新竹縣湖口鄉中興村１９鄰中興一巷２７號,87.49,,鄉村區,乙種建築用地,1120817,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0690430,116.4,3,2,2,有,無,有,25000,215,,0.0,0,,RPPNMLMKRHIGFDJ68CC,,無,,,,
竹北市,土地,府前段443地號,115.72,住,,,1120909,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,36000,311,,0.0,0,,RPPNMLNKRHIGFBJ58CC,,,,,,
竹北市,租賃房屋+車位,新竹縣竹北市復興二路２６１號十一樓之一,8.63,商,,,1120905,土地1建物1車位1,十一層,24,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091226,106.1,1,1,1,有,有,有,30410,287,坡道平面,30.35,0,,RPPNMLOKRHIGFBJ68CC,,有,,,,
湖口鄉,租賃房屋,新竹縣湖口鄉吉安街１６０巷５號,75.52,,鄉村區,乙種建築用地,1120817,土地1建物1車位0,全,4,透天厝,停車空間、集合住宅,鋼筋混凝土造,1020423,178.68,3,2,2,有,無,有,25000,140,,0.0,0,,RPPNMLPKRHIGFDJ98CC,,無,,,,
新豐鄉,租賃房屋,新竹縣新豐鄉光明街２８巷２號１１樓之２,28.06,住,,,1120817,土地2建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080222,146.42000000000002,3,2,2,有,有,有,19500,133,,0.0,0,,RPQNMLPKRHIGFDJ09CC,,有,,,,
