鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
花蓮市,租賃房屋,花蓮縣花蓮市國富十街１５２號,88.0,住,,,1120820,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0670915,117.8,3,2,3,有,無,無,18000,153,,0.0,0,,RPRNMLSJRHIGFAU57CC,,無,,,,
花蓮市,租賃房屋,花蓮縣花蓮市商校街１８４之１號,0.0,,,,1120901,土地0建物0車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0760223,34.38,2,0,2,有,無,有,11000,320,,0.0,0,,RPTNMLSJRHIGFAU77CC,,無,,,,
花蓮市,租賃房屋,花蓮縣花蓮市國民七街５３號五樓之十二,3.84,商,,,1120831,土地1建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,40.57,1,1,1,有,有,有,9000,222,,0.0,0,,RPVNMLSJRHIGFAU97CC,,有,,,,
壽豐鄉,租賃房屋,花蓮縣壽豐鄉吳全１３１號三樓之七,13.78,農,,,1120905,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871006,51.24,2,1,1,有,有,有,6800,133,,0.0,0,,RPWNMLSJRHIGFAU08CC,,無,,,,
花蓮市,租賃房屋,花蓮縣花蓮市國富十街１３６號五樓之七,89.8,住,,,1120906,土地1建物1車位0,見其他登記事項,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850130,141.92000000000002,2,1,1,有,無,有,8500,60,,0.0,0,,RPOOMLSJRHIGFAU37CC,,無,,,,
壽豐鄉,租賃房屋,花蓮縣壽豐鄉志學新?３０之３號,46.31,住,,,1120823,土地1建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880520,152.85,4,2,2,有,有,有,13000,85,,0.0,0,,RPPNMLLKRHIGFAU76CC,,有,,,,
花蓮市,租賃房屋,花蓮縣花蓮市裕祥路１０５號,82.0,住,,,1120830,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0761106,109.54,3,1,3,有,無,無,13500,123,,0.0,0,,RPQNMLLKRHIGFAU86CC,,無,,,,
花蓮市,租賃房屋,花蓮縣花蓮市德安一街２０１巷３２號,53.0,住,,,1120816,土地2建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0630205,97.32,4,1,3,有,無,無,10000,103,,0.0,0,,RPQNMLMKRHIGFAU96CC,,無,,,,
花蓮市,租賃房屋,花蓮縣花蓮市明智街９０號,102.0,住,,,1120915,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0891109,231.98,5,2,6,有,無,無,29000,125,,0.0,0,,RPSNMLMKRHIGFAU17CC,,無,,,,
花蓮市,租賃房屋,花蓮縣花蓮市介林五街８３號,68.61,住,,,1120815,土地2建物1車位0,全,4,透天厝,停車空間、住宅,鋼筋混凝土造,0830929,174.47,4,2,3,有,無,無,12000,69,,0.0,0,,RPTNMLMKRHIGFAU27CC,,無,,,,
花蓮市,租賃房屋,花蓮縣花蓮市國民十二街５３號四樓之一,8.24,住,,,1120818,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850130,31.04,1,1,1,有,有,有,5600,180,,0.0,0,,RPUNMLMKRHIGFAU37CC,,無,,,,
吉安鄉,租賃房屋,花蓮縣吉安鄉中央路三段６１２號二樓,0.0,,,,1120912,土地0建物0車位0,二層,5,華廈(10層含以下有電梯),旅館,鋼筋混凝土造,1100224,25.79,5,0,5,有,無,有,8500,330,,0.0,0,,RPWNMLMKRHIGFAU57CC,,無,,,,
花蓮市,租賃房屋+車位,花蓮縣花蓮市德安一街２９１號三樓之三,30.73,住,,,1120825,土地1建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841211,123.68,3,1,1,有,有,有,14000,113,升降機械,0.0,0,,RPXNMLMKRHIGFAU67CC,,無,,,,
吉安鄉,租賃房屋,花蓮縣吉安鄉東海一街１３６巷１３號,0.0,,,,1120828,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0901011,153.81,4,2,3,有,無,無,23000,150,,0.0,0,,RPSOMLMKRHIGFAU27CC,,無,,,,
花蓮市,租賃房屋,花蓮縣花蓮市林政街３１之１號２樓之１,12.92,住,,,1120901,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100407,38.75,1,1,1,有,有,有,12000,310,,0.0,0,,RPPNMLMKRHIGFAU96DC,,有,,,,
花蓮市,租賃房屋,花蓮縣花蓮市中和街２０４號,0.0,,,,1120821,土地0建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0680814,106.72,5,2,3,有,無,無,18000,169,,0.0,0,,RPPNMLNKRHIGFAU96CC,,無,,,,
花蓮市,租賃房屋,花蓮縣花蓮市和平路３３６號七樓之十二,0.0,,,,1120905,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811009,31.46,1,0,1,有,有,有,6000,191,,0.0,0,,RPQNMLNKRHIGFAU07CC,,有,,,,
