編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRNMLOJPHIGFAU86DA,1,45.56,見其他登記事項,鋼筋混凝土造,111年6月15日,五層,三層 陽台,全筆移轉
RPRNMLOJPHIGFAU86DA,1,17.99,共有部份,鋼筋混凝土造,111年6月15日,五層,,持分移轉
RPQOMLLLPHIGFAU76DA,20,52.14,住家用,鋼筋混凝土造,92年9月8日,六層,二層 陽台,全筆移轉
RPQOMLLLPHIGFAU76DA,20,31.52,共有部份,鋼筋混凝土造,92年9月8日,六層,,持分移轉
RPQOMLLLPHIGFAU76DA,20,17.18,共有部份,鋼筋混凝土造,92年9月8日,六層,,持分移轉
RPQOMLKKPHIGFAU56DA,29,23.14,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPQPMLTKOHIGFAU47DA,15,203.08,住家用,鋼筋混凝土造,96年12月21日,四層,一層 二層 三層 四層 陽台 雨遮,全筆移轉
RPQNMLPLPHIGFAU07DA,23,56.21,共有部份,鋼筋混凝土造,89年6月9日,七層,,持分移轉
RPQNMLPLPHIGFAU07DA,23,109.36,住家用,鋼筋混凝土造,89年6月9日,七層,三層 陽台,全筆移轉
RPQNMLPLPHIGFAU07DA,23,22.10,共有部份,鋼筋混凝土造,89年6月9日,七層,,持分移轉
RPUOMLKLPHIGFAU07DA,39,117.34,住家用,鋼筋混凝土造,73年12月17日,二層,一層 二層 屋頂突出物,全筆移轉
RPUNMLOLPHIGFAU37DA,45,78.32,住家用,鋼筋混凝土加強磚造,67年11月17日,二層,一層 二層,持分移轉
RPQNMLQLPHIGFAU17DA,29,10.79,避難室、停車場,鋼筋混凝土造,83年6月11日,九層,地下二層,持分移轉
RPQNMLQLPHIGFAU17DA,29,108.80,住家用,鋼筋混凝土造,83年6月11日,九層,九層 陽台,全筆移轉
RPQNMLQLPHIGFAU17DA,29,10.06,共有部份,鋼筋混凝土造,83年6月11日,九層,,持分移轉
RPQNMLQLPHIGFAU17DA,29,8.83,共有部份,鋼筋混凝土造,83年6月11日,九層,,持分移轉
RPSNMLQLPHIGFAU37DA,45,153.02,見其他登記事項,鋼筋混凝土加強磚造,67年5月9日,二層,一層 二層 地下層,全筆移轉
RPPOMLQLPHIGFAU17DA,28,85.36,住家用,鋼筋混凝土造,84年5月16日,八層,七層 陽台,全筆移轉
RPUOMLOLPHIGFAU47DA,44,104.93,住商用,鋼筋混凝土加強磚造,68年8月6日,二層,一層 二層 騎樓,全筆移轉
RPPOMLQLPHIGFAU17DA,28,43.73,共有部份,鋼筋混凝土造,84年5月16日,八層,,持分移轉
RPWNMLKLPHIGFAU17DA,,75.35,集合住宅,鋼筋混凝土造,112年6月9日,五層,一層,全筆移轉
RPWNMLKLPHIGFAU17DA,,.23,共有部分（管理室）,鋼筋混凝土造,112年6月9日,五層,,持分移轉
RPWNMLKLPHIGFAU17DA,,19.35,共有部份,鋼筋混凝土造,112年6月9日,五層,,持分移轉
