編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLSLQHIGFAI56DA,5,9.50,集合住宅,鋼筋混凝土構造,107年8月2日,五層,五層 陽台,全筆移轉
RPPOMLSLQHIGFAI88DA,19,128.01,住家用,鋼筋混凝土造,93年10月28日,十四層,十四層 陽台,全筆移轉
RPPOMLSLQHIGFAI88DA,19,71.65,共有部份,鋼筋混凝土造,93年10月28日,十四層,,持分移轉
RPSNMLKMQHIGFAI38DA,15,8.36,辦公室,鋼筋混凝土造,97年3月3日,四層,三層,全筆移轉
RPSNMLKMQHIGFAI38DA,15,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,,持分移轉
RPOOMLMLQHIGFAI18DA,15,8.36,辦公室,鋼筋混凝土造,97年3月3日,四層,四層,全筆移轉
RPPOMLTLQHIGFAI98DA,32,107.20,住家用,鋼筋混凝土造,80年5月8日,十層,五層 陽台 花台,全筆移轉
RPOOMLMLQHIGFAI18DA,15,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,,持分移轉
RPPOMLTLQHIGFAI98DA,32,12.70,共有部份,鋼筋混凝土造,80年5月8日,十層,,持分移轉
RPPOMLTLQHIGFAI98DA,32,3.54,共有部份,鋼筋混凝土造,80年5月8日,十層,,持分移轉
RPRNMLTLQHIGFAI56EA,22,209.81,住家用,鋼筋混凝土造,90年5月7日,四層,一層 二層 三層 四層 陽台 電梯樓梯間,全筆移轉
RPTNMLSJQHIGFAI98DA,19,115.04,住家用,鋼筋混凝土造,93年10月28日,十二層,十二層 陽台,全筆移轉
RPTNMLSJQHIGFAI98DA,19,72.28,共有部份,鋼筋混凝土造,93年10月28日,十二層,,持分移轉
RPQNMLQKQHIGFAI58DA,41,13.63,共有部份,鋼筋混凝土造,71年11月16日,五層,,持分移轉
RPRNMLQKQHIGFAI68DA,19,108.12,住家用,鋼筋混凝土造,93年11月3日,十四層,三層 陽台,全筆移轉
RPQNMLQKQHIGFAI58DA,41,95.58,住家用,鋼筋混凝土造,71年11月16日,五層,三層,全筆移轉
RPRNMLQKQHIGFAI68DA,19,69.55,共有部份,鋼筋混凝土造,93年11月3日,十四層,,持分移轉
RPSPMLSLQHIGFAI66DA,43,150.92,住家用,鋼筋混凝土加強磚造,69年3月29日,二層,一層 二層 電梯樓梯間,全筆移轉
RPWNMLSKQHIGFAI76DA,20,112.42,住家用,鋼筋混凝土造,92年3月17日,十四層,三層 陽台,全筆移轉
RPWNMLSKQHIGFAI76DA,20,62.70,共有部份,鋼筋混凝土造,92年3月17日,十四層,,持分移轉
RPPNMLKMQHIGFAI08DA,4,21.54,本共有部分之項目有防空避難室兼停車空間、管理空間及停車空間等３項,鋼筋混凝土構造,108年2月25日,七層,,持分移轉
RPPNMLKMQHIGFAI08DA,4,.70,本共有部分之項目有防空避難室兼停車空間、管理空間及停車空間等３項,鋼筋混凝土構造,108年2月25日,七層,,持分移轉
RPPNMLKMQHIGFAI08DA,4,70.30,見其他登記事項,鋼筋混凝土構造,108年2月25日,七層,五層 陽台,全筆移轉
RPPNMLKMQHIGFAI08DA,4,20.66,本共有部分之項目有停車空間兼防空避難室、梯廳、樓梯間及昇降機間等４項,鋼筋混凝土構造,108年2月25日,七層,,持分移轉
RPPNMLKMQHIGFAI08DA,4,.12,多功能室,鋼筋混凝土構造,108年2月25日,七層,一層,持分移轉
RPPNMLKMQHIGFAI08DA,4,.03,本共有部分之項目有停車空間兼防空避難室、梯廳、樓梯間及昇降機間等４項,鋼筋混凝土構造,108年2月25日,七層,,持分移轉
RPVNMLKMQHIGFAI68DA,24,54.98,住家用,鋼筋混凝土造,88年4月21日,十四層,六層 陽台,全筆移轉
RPVNMLKMQHIGFAI68DA,24,63.52,共有部份,鋼筋混凝土造,88年4月21日,十四層,,持分移轉
RPWNMLLJRHIGFAI68DA,30,349.78,住商用,鋼筋混凝土造,82年5月7日,五層,一層 二層 三層 四層 五層 陽台 電梯樓梯間,全筆移轉
RPWOMLLJRHIGFAI78DA,29,37.65,住家用,鋼筋混凝土造,83年4月20日,七層,二層 陽台 花台,全筆移轉
RPWOMLLJRHIGFAI78DA,29,13.85,共有部份,鋼筋混凝土造,83年4月20日,七層,,持分移轉
RPSOMLKMQHIGFAI48DA,20,178.41,住宅，停車空間,鋼筋混凝土造,92年2月24日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPTNMLLJRHIGFAI38DA,24,106.55,住家用,鋼筋混凝土造,88年7月31日,十四層,十二層 陽台 雨遮,全筆移轉
RPTNMLLJRHIGFAI38DA,24,15.65,共有部份,鋼筋混凝土造,88年7月31日,十四層,,持分移轉
RPTNMLLJRHIGFAI38DA,24,12.63,共有部份,鋼筋混凝土造,88年7月31日,十四層,,持分移轉
RPOOMLKMQHIGFAI08DA,31,57.13,住家用,鋼筋混凝土造,81年12月18日,五層,五層 陽台,全筆移轉
RPOOMLKMQHIGFAI08DA,31,10.21,共有部份,鋼筋混凝土造,81年12月18日,五層,,持分移轉
RPOOMLKMQHIGFAI08DA,31,4.96,共有部份,鋼筋混凝土造,81年12月18日,五層,,持分移轉
RPQNMLLMQHIGFAI28DA,30,176.25,住家用,鋼筋混凝土造,82年4月7日,五層,一層 二層 三層 四層 五層 陽台 露台 花台,全筆移轉
RPRNMLKMQHIGFAI28DA,26,197.33,住商用,鋼筋混凝土造,86年12月8日,五層,一層 二層 三層 四層 五層 陽台 電梯樓梯間,全筆移轉
RPUNMLLJRHIGFAI48DA,35,108.85,住家用,加強磚造,77年7月1日,二層,一層 二層 電梯樓梯間 夾層,全筆移轉
RPSNMLPJRHIGFAI68DA,25,97.53,住家用,鋼筋混凝土造,87年3月19日,二十二層,七層 陽台,全筆移轉
RPSNMLPJRHIGFAI68DA,25,20.48,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,持分移轉
RPSNMLPJRHIGFAI68DA,25,21.97,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,持分移轉
RPRNMLQJRHIGFAI68DA,28,66.31,住家用,鋼筋混凝土造,84年10月4日,十一層,二層 陽台,全筆移轉
RPRNMLQJRHIGFAI68DA,28,14.35,共有部份,鋼筋混凝土造,84年10月4日,十一層,,持分移轉
RPRNMLQJRHIGFAI68DA,28,15.27,共有部份,鋼筋混凝土造,84年10月4日,十一層,,持分移轉
RPRNMLQJRHIGFAI68DA,28,7.79,共有部份,鋼筋混凝土造,84年10月4日,十一層,,持分移轉
RPQNMLMJRHIGFAI18DA,25,93.09,住家用,鋼筋混凝土造,87年4月21日,十六層,十層 陽台,全筆移轉
RPQNMLMJRHIGFAI18DA,25,20.85,共有部份,鋼筋混凝土造,87年4月21日,十六層,,持分移轉
RPQNMLMJRHIGFAI18DA,25,24.81,共有部份,鋼筋混凝土造,87年4月21日,十六層,,持分移轉
RPUNMLQJRHIGFAI98DA,30,6.58,共有部份,鋼筋混凝土造,82年6月9日,十六層,,持分移轉
RPUNMLQJRHIGFAI98DA,30,8.70,共有部份,鋼筋混凝土造,82年6月9日,十六層,,持分移轉
RPUNMLQJRHIGFAI98DA,30,40.41,住家用,鋼筋混凝土造,82年6月9日,十六層,四層 陽台,全筆移轉
RPWNMLKKQHIGFAI58DA,28,11.62,共有部份,鋼筋混凝土造,85年1月31日,十四層,,持分移轉
RPWNMLKKQHIGFAI58DA,28,49.48,住家用,鋼筋混凝土造,85年1月30日,十四層,十三層 陽台,全筆移轉
RPQNMLQJRHIGFAI68EA,50,68.74,住家用,見使用執照,62年10月28日,二層,一層 二層,全筆移轉
RPPNMLQJRHIGFAI58EA,30,2.90,共有部份,鋼筋混凝土造,82年4月26日,六層,,持分移轉
RPPNMLQJRHIGFAI58EA,30,20.62,避難室、停車場,鋼筋混凝土造,82年4月26日,六層,地下層,持分移轉
RPSOMLQJRHIGFAI88DA,4,438.08,見其他登記事項,鋼筋混凝土構造,109年1月6日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPVNMLQJRHIGFAI56EA,29,88.50,住家用,鋼筋混凝土造,83年12月23日,九層,八層 陽台 露台,全筆移轉
RPVNMLQJRHIGFAI56EA,29,17.73,共有部份,鋼筋混凝土造,83年12月23日,九層,,持分移轉
